"STATION","NAME","DATE","ACSH","PRCP","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-16",,"0.00","50","28",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-17",,"0.00","44","24",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-18",,"0.04","37","28",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-19",,"0.00","53","22",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-20",,"0.00","50","25",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-21",,"0.00","59","24",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-22",,"0.00","52","37",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-23",,"0.11","48","38",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-24",,"0.02","53","33",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-25",,"0.00","52","27",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-26",,"0.00","64","26","    0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-27",,"0.00","59","33","    0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-28",,"0.00","65","33","    0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-29",,"0.00","52","28",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-11-30",,"0.00","67","33",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-01",,"0.00","52","29",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-02",,"0.00","35","25",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-03",,"0.01","38","29",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-04",,"0.00","52","30",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-05",,"0.00","49","27",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-06",,"0.00","50","29",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-07",,"0.00","67","28",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-08",,"0.00","52","32",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-09",,"0.00","67","31",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-10",,"0.00","60","38",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-11",,"0.00","46","18",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-12",,"0.00","21","17",,,,,"    1",,,,,,,,,,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-13",,"0.00","55","17",,"    1",,,,,"    1",,,,,,"    1",,,"    1","    1","    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-14",,"0.00","56","24",,"    1","    1",,,,,,,,,,"    1",,,,,,,,"    1"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-15",,"0.00","63","31",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-16",,"0.00","47","31",,,,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-17",,"0.00","63","22",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-18",,"0.00","49","23",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-19",,"0.00","55","15",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-20",,"0.00","61","27",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-21",,"0.00","42","18",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-22",,"0.00","53","25",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-23",,"0.00","56","23",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-24",,"0.00","33","25",,"    1","    1",,,,,,,,,,"    1",,,,,,,,"    1"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-25",,"0.03","27","20",,"    1","    1",,,,"    1",,,,,,"    1",,"    1","    1","    1","    1",,,"    1"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-26",,"0.88","24","18",,"    1","    1","    1",,,,,,,,,"    1",,,"    1",,"    1",,,"    1"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-27",,"0.00","33","15",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-28",,"0.00","38","13",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-29",,"0.00","34","13",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-30",,"0.00","45","7",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2000-12-31",,"0.00","30","21",,"    1","    1",,,,"    1",,,,,,"    1",,"    1","    1",,"    1",,,"    1"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-01",,"0.00","30","25",,"    1","    1",,,,"    1",,,,,,"    1",,"    1","    1","    1","    1",,,"    1"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-02",,"0.00","29","17",,"    1",,,,,"    1",,,,,,"    1",,"    1","    1",,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-03",,"0.00","42","18",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-04",,"0.00","53","23",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-05",,"0.00","53","33",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-06",,"0.00","57","31",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-07",,"0.00","49","28",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-08",,"0.00","53","23",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-09",,"0.00","54","25",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-10",,"0.22","42","32",,"    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-11",,"0.00","58","27",,"    1","    1",,,,,,,,,,"    1",,,,,,,,"    1"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-12",,"0.00","53","31",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-13",,"0.00","56","32",,"    1",,,,,,"    1",,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-14",,"0.00","53","25",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-15",,"0.00","54","25",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-16",,"0.00","40","30",,"    1",,,,,,,,,,,"    1","    1",,"    1",,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-17",,"0.04","31","27",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-18",,"0.04","40","26",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-19",,"0.00","43","20",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-20",,"0.00","53","21",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-21",,"0.00","52","27",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-22",,"0.00","58","21",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-23",,"0.10","53","36",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-24",,"0.00","46","28",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-25",,"0.00","46","28",,"    1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-26",,"0.00","58","29",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-27",,"0.47","36","26",,"    1",,"    1",,,"    1",,,,,,"    1",,,"    1","    1","    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-28",,"0.59","32","27",,"    1",,,"    1",,"    1",,,,,,"    1",,"    1","    1","    1","    1",,,"    1"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-29",,"0.00","44","25",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-30",,"0.00","47","30",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-01-31",,"0.00","46","26",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-01",,"0.00","48","24",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-02",,"0.00","52","19",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-03",,"0.00","61","27",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-04",,"0.00","54","26",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-05",,"0.00","74","31",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-06",,"0.00","61","33",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-07",,"0.00","75","33",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-08",,"0.32","65","33",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-09",,"0.00","36","21",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-10",,"0.00","41","18",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-11",,"0.00","55","24",,"    1","    1",,,,,,,,,,"    1",,,,,,,,"    1"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-12",,"0.00","61","34",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-13",,"0.00","66","50",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-14",,"0.00","57","49",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-15",,"0.00","57","33",,"    1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-16",,"0.00","50","29",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-17",,"0.00","54","21",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-18",,"0.00","59","32",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-19",,"0.00","77","31",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-20",,"0.00","77","33",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-21",,"0.00","57","37",,"    1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-22",,"0.00","51","34",,"    1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-23",,"0.02","57","38",,"    1","    1","    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-24",,"0.01","57","38",,"    1",,"    1",,,,"    1",,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-25",,"0.00","63","34",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-26",,"0.00","65","42",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-27",,"0.00","54","25",,"    1",,,,,"    1",,,,,,"    1",,,"    1","    1",,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-02-28",,"0.16","31","22",,"    1",,,,,"    1",,,,,,"    1",,"    1","    1","    1","    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-01",,"0.00","60","31",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-02",,"0.01","52","41",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-03",,"0.05","62","34",,"    1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-04",,"0.00","62","36",,"    1",,,,,,,,,,,"    1",,,"    1",,,,"    1",
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-05",,"0.00","69","33",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-06",,"0.00","67","42",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-07",,"0.00","62","37",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-08",,"1.34","52","40",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-09",,"0.00","53","38",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-10",,"0.00","62","40",,"    1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-11",,"0.00","63","40",,"    1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-12",,"0.00","66","37",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-13",,"0.00","71","34",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-14",,"0.00","72","46",,,,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-15",,"0.00","56","33",,,,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-16",,"0.00","54","26",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-17",,"0.28","50","32",,"    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-18",,"0.00","41","33",,"    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-19",,"0.00","58","35",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-20",,"0.00","73","33",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-21",,"0.00","82","43",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-22",,"0.00","77","45",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-23",,"0.58","74","44",,"    1",,"    1",,,,,,,,"    1","    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-24",,"0.00","51","37",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-25",,"0.00","47","35",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-26",,"0.10","36","30",,"    1",,,,,"    1",,,,,,"    1","    1","    1","    1","    1","    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-27",,"0.05","37","31",,"    1","    1",,,,"    1",,,,,,"    1","    1","    1","    1",,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-28",,"0.01","49","36",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-29",,"0.01","61","38",,"    1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-30",,"0.02","65","47",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-03-31",,"0.00","61","41",,"    1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-01",,"0.00","82","45",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-02",,"0.00","85","55",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-03",,"0.00","85","51",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-04",,"0.06","89","50",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-05",,"0.00","82","64",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-06",,"0.00","77","53",,"    1",,,,,,"    1","    1",,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-07",,"0.00","78","44",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-08",,"0.00","86","52",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-09",,"0.00","84","50",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-10",,"0.00","74","53","    0","    1",,,,,,"    1",,,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-11",,"0.00","72","43",,,,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-12",,"0.00","73","40",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-13",,"0.00","78","43",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-14",,"0.00","88","53",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-15",,"0.00","76","45",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-16",,"0.00","75","44",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-17",,"0.04","49","39",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-18",,"0.00","72","45",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-19",,"0.00","92","52",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-20",,"0.00","91","59",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-21",,"0.28","89","65",,,,"    1",,"    1",,,,,,"    1",,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-22",,"0.00","74","51",,,,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-23",,"0.00","68","40",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-24",,"0.00","73","41",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-25",,"0.00","79","44","    0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-26",,"0.00","80","48",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-27",,"0.00","79","52",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-28",,"0.00","78","50",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-29",,"0.00","81","49",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-04-30",,"0.00","86","60",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-01",,"0.00","95","56",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-02",,"0.27","95","63",,,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-03",,"0.40","77","60",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-04",,"0.82","65","51",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-05",,"0.00","75","49",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-06",,"0.00","82","48",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-07",,"0.00","70","53",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-08",,"0.00","78","56",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-09",,"0.01","87","58",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-10",,"0.00","91","60","    0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-11",,"0.06","85","63",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2001-05-12",,"1.73","75","56",,"    1","    1","    1",,,,,,,,,"    1",,,"    1",,,,,
